,Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Community Area,HCSOBP_2016-2018,repres_point,longitude,latitude
278,17031020100,3965,1508,0,48.0,1.21,0,0,0,0,0,1,14.2,0,0,0,0,0,0,0,0,1505.0,1000.0,352.0,1529.0,1182.0,608.0,4.0,28.0,614.0,952.0,250.0,250.0,2,24.2,POINT (-87.6872181476234 42.015882500000004),-87.6872181476234,42.015882500000004
279,17031020200,6676,2054,0,118.0,1.77,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,2080.0,1865.0,838.0,4069.0,618.0,1394.0,1.0,8.0,586.0,943.0,91.0,352.0,2,24.2,POINT (-87.6994779923674 42.015696500000004),-87.6994779923674,42.015696500000004
280,17031020400,4168,1688,0,15.0,0.36,0,0,0,0,0,0,17.9,0,1,0,1,0,0,0,0,1463.0,1016.0,409.0,2266.0,718.0,530.0,0.0,27.0,627.0,987.0,200.0,162.0,2,24.2,POINT (-87.68598248076923 42.008745),-87.68598248076923,42.008745
281,17031150800,5280,1758,0,30.0,0.57,0,1,0,0,0,1,5.0,0,1,0,1,0,0,0,0,1429.0,1346.0,436.0,3622.0,153.0,219.0,8.0,50.0,1228.0,2842.0,112.0,278.0,15,36.3,POINT (-87.75211371685083 41.949718),-87.75211371685083,41.949718
282,17031151100,5458,1777,0,8.0,0.15,0,1,0,0,0,1,17.6,0,1,0,1,0,0,0,0,2077.0,1281.0,588.0,3752.0,79.0,220.0,3.0,57.0,1347.0,2566.0,279.0,277.0,15,36.3,POINT (-87.76171767917307 41.9422895),-87.76171767917307,41.9422895
283,17031151200,3884,1244,0,0.0,0.0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,925.0,877.0,505.0,2910.0,40.0,202.0,0.0,38.0,694.0,1519.0,145.0,82.0,15,36.3,POINT (-87.771492506095 41.942170000000004),-87.771492506095,41.942170000000004
284,17031160100,2485,947,0,0.0,0.0,0,0,0,0,0,0,9.4,0,1,0,1,0,0,0,0,549.0,582.0,276.0,1761.0,62.0,256.0,0.0,14.0,392.0,716.0,92.0,135.0,16,31.4,POINT (-87.74308553169399 41.964422),-87.74308553169399,41.964422
285,17031160200,3443,1309,0,47.0,1.37,0,0,0,0,1,0,6.9,0,1,0,1,0,0,0,1,408.0,863.0,328.0,2587.0,94.0,276.0,1.0,9.0,476.0,873.0,136.0,52.0,16,31.4,POINT (-87.74006640827392 41.959789),-87.74006640827392,41.959789
286,17031160300,3785,1855,0,118.0,3.12,0,0,0,0,1,0,12.1,0,1,0,1,0,0,0,1,989.0,538.0,411.0,2608.0,315.0,369.0,0.0,12.0,481.0,814.0,501.0,112.0,16,31.4,POINT (-87.73090049059243 41.9572645),-87.73090049059243,41.9572645
287,17031160400,4768,1843,0,7.0,0.15,0,0,0,0,0,0,14.8,0,0,0,0,0,0,0,0,1330.0,1072.0,353.0,3159.0,202.0,281.0,6.0,23.0,1097.0,2126.0,227.0,178.0,16,31.4,POINT (-87.72282332571504 41.957365499999995),-87.72282332571504,41.957365499999995
288,17031310600,5868,2155,0,216.0,3.68,0,0,0,0,0,1,26.2,0,0,0,0,0,0,0,0,2499.0,1364.0,437.0,2695.0,404.0,87.0,2.0,65.0,2615.0,4590.0,912.0,500.0,31,19.9,POINT (-87.660043010989 41.85611299999999),-87.660043010989,41.85611299999999
289,17031310700,1692,602,0,32.0,1.89,0,0,0,0,0,1,29.6,0,0,0,0,0,0,0,0,757.0,437.0,137.0,805.0,26.0,16.0,3.0,36.0,806.0,1435.0,215.0,86.0,31,19.9,POINT (-87.66490499821657 41.8559975),-87.66490499821657,41.8559975
290,17031310800,4516,1417,0,1.0,0.02,0,0,0,0,0,1,10.7,0,0,0,0,0,0,0,0,1826.0,1311.0,337.0,2018.0,107.0,26.0,0.0,84.0,2281.0,3978.0,495.0,236.0,31,19.9,POINT (-87.66857100812231 41.85593849999999),-87.66857100812231,41.85593849999999
291,17031310900,5123,1649,0,0.0,0.0,0,0,0,0,0,1,25.6,0,0,0,0,0,0,0,0,2736.0,1505.0,298.0,2200.0,105.0,45.0,0.0,71.0,2702.0,4468.0,378.0,283.0,31,19.9,POINT (-87.67472036748634 41.8558545),-87.67472036748634,41.8558545
292,17031320400,2518,302,1,2021.0,80.26,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,127.0,41.0,52.0,1777.0,444.0,144.0,2.0,11.0,140.0,202.0,243.0,0.0,32,6.7,POINT (-87.6173254632927 41.877773999999995),-87.6173254632927,41.877773999999995
293,17031320600,4256,2280,0,610.0,14.33,0,0,0,0,0,0,14.9,0,0,0,0,0,0,0,0,943.0,230.0,281.0,2633.0,696.0,697.0,1.0,4.0,225.0,252.0,1125.0,95.0,32,6.7,POINT (-87.61636102829961 41.8711645),-87.61636102829961,41.8711645
294,17031750300,2530,955,0,0.0,0.0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,350.0,681.0,240.0,2258.0,211.0,16.0,0.0,3.0,42.0,100.0,59.0,33.0,75,46.5,POINT (-87.68617401359415 41.695381),-87.68617401359415,41.695381
295,17031750100,4147,1434,0,4.0,0.1,0,1,0,1,1,1,19.4,0,1,0,1,0,0,0,1,1688.0,987.0,858.0,35.0,4046.0,10.0,0.0,1.0,55.0,39.0,239.0,334.0,75,46.5,POINT (-87.65221997772989 41.69593449999999),-87.65221997772989,41.69593449999999
296,17031740300,4713,1782,0,4.0,0.08,0,0,0,0,0,0,2.7,0,1,0,1,0,0,0,0,436.0,1156.0,512.0,4516.0,55.0,24.0,0.0,24.0,94.0,306.0,19.0,0.0,74,23.6,POINT (-87.71073235958903 41.694964),-87.71073235958903,41.694964
297,17031740200,6547,2144,0,716.0,10.94,0,0,0,0,0,0,5.8,0,1,0,1,0,0,0,0,550.0,1467.0,755.0,5947.0,337.0,52.0,3.0,10.0,198.0,513.0,78.0,89.0,74,23.6,POINT (-87.71111556021341 41.705930499999994),-87.71111556021341,41.705930499999994
298,17031650200,7320,2033,0,0.0,0.0,0,0,0,0,0,1,16.3,0,0,0,0,0,0,0,0,3131.0,2264.0,592.0,4428.0,138.0,51.0,0.0,46.0,2657.0,5641.0,213.0,442.0,65,28.9,POINT (-87.73021787347474 41.782216999999996),-87.73021787347474,41.782216999999996
299,17031650400,6743,1607,0,4.0,0.06,1,1,1,1,1,1,15.7,1,1,1,1,1,0,0,1,3477.0,2206.0,490.0,3269.0,371.0,65.0,3.0,38.0,2997.0,5692.0,136.0,299.0,65,28.9,POINT (-87.71747202187498 41.76455249999999),-87.71747202187498,41.76455249999999
300,17031650500,4421,1401,0,0.0,0.0,0,0,0,0,0,0,11.6,0,1,0,1,0,0,0,0,1728.0,1248.0,482.0,2416.0,616.0,44.0,1.0,33.0,1311.0,3049.0,225.0,160.0,65,28.9,POINT (-87.73205752342571 41.762163),-87.73205752342571,41.762163
301,17031660400,5960,1408,0,0.0,0.0,0,0,0,0,0,1,12.9,0,0,0,0,0,0,0,0,3026.0,2072.0,286.0,2668.0,332.0,9.0,3.0,64.0,2884.0,5239.0,238.0,494.0,66,40.5,POINT (-87.70804675520087 41.782534),-87.70804675520087,41.782534
302,17031660500,5534,1309,0,167.0,3.02,0,0,0,0,0,1,26.9,0,0,0,0,0,0,0,0,2739.0,1897.0,366.0,2444.0,667.0,29.0,0.0,49.0,2345.0,4397.0,331.0,352.0,66,40.5,POINT (-87.70793558191258 41.7752445),-87.70793558191258,41.7752445
303,17031660600,6333,1864,0,0.0,0.0,0,1,0,1,1,1,31.7,0,1,0,1,0,0,0,1,3598.0,2104.0,303.0,1102.0,3748.0,13.0,0.0,93.0,1377.0,2375.0,767.0,787.0,66,40.5,POINT (-87.69334298626373 41.777234),-87.69334298626373,41.777234
304,17031660700,2366,631,0,183.0,7.73,0,1,0,1,1,1,24.5,0,1,0,1,0,0,0,1,901.0,690.0,236.0,41.0,2250.0,13.0,0.0,4.0,58.0,77.0,247.0,256.0,66,40.5,POINT (-87.6811310199871 41.773959),-87.6811310199871,41.773959
305,17031020500,6214,2077,0,241.0,3.88,0,0,0,0,0,1,26.3,0,0,0,0,0,0,0,0,3553.0,1592.0,641.0,2167.0,1221.0,1684.0,1.0,54.0,1087.0,1528.0,354.0,593.0,2,24.2,POINT (-87.68421632193976 42.001476499999995),-87.68421632193976,42.001476499999995
306,17031221100,4870,1926,0,196.0,4.02,0,0,0,0,0,1,20.4,0,0,0,0,0,0,0,0,2289.0,995.0,416.0,2875.0,547.0,74.0,4.0,24.0,1346.0,2703.0,553.0,205.0,22,22.9,POINT (-87.71036223954113 41.921093),-87.71036223954113,41.921093
307,17031221200,2860,1194,0,7.0,0.24,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,754.0,518.0,140.0,1848.0,214.0,86.0,2.0,17.0,693.0,1248.0,249.0,130.0,22,22.9,POINT (-87.70465314145497 41.9212045),-87.70465314145497,41.9212045
308,17031221300,3222,1286,0,122.0,3.79,0,0,0,0,0,1,22.0,0,0,0,0,0,0,0,0,1220.0,626.0,137.0,2010.0,192.0,96.0,4.0,19.0,901.0,1657.0,468.0,135.0,22,22.9,POINT (-87.6997529602888 41.9211325),-87.6997529602888,41.9211325
309,17031221400,3020,1175,0,0.0,0.0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,752.0,576.0,169.0,1855.0,77.0,83.0,1.0,25.0,979.0,1779.0,363.0,76.0,22,22.9,POINT (-87.6950233154403 41.9211325),-87.6950233154403,41.9211325
310,17031221500,2829,1385,0,0.0,0.0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,718.0,426.0,332.0,1827.0,211.0,95.0,10.0,17.0,669.0,1365.0,335.0,171.0,22,22.9,POINT (-87.69013378437876 41.921149),-87.69013378437876,41.921149
311,17031221600,2969,1418,0,0.0,0.0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,460.0,419.0,151.0,2433.0,70.0,123.0,0.0,5.0,338.0,549.0,218.0,12.0,22,22.9,POINT (-87.68508320227272 41.9212555),-87.68508320227272,41.9212555
312,17031160700,5893,2187,0,164.0,2.78,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,1374.0,1343.0,700.0,3351.0,213.0,571.0,8.0,34.0,1716.0,2934.0,165.0,227.0,16,31.4,POINT (-87.70231159889087 41.9503555),-87.70231159889087,41.9503555
313,17031160800,5148,1821,0,0.0,0.0,0,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,1568.0,1206.0,433.0,2876.0,177.0,339.0,0.0,26.0,1730.0,2973.0,275.0,172.0,16,31.4,POINT (-87.71281541818752 41.9502145),-87.71281541818752,41.9502145
314,17031160900,2405,1001,0,4.0,0.17,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,425.0,506.0,236.0,1808.0,81.0,137.0,0.0,23.0,356.0,755.0,165.0,52.0,16,31.4,POINT (-87.72261037214611 41.95009),-87.72261037214611,41.95009
315,17031161000,1707,783,0,2.0,0.12,0,0,0,0,0,0,6.4,0,1,0,1,0,0,0,0,342.0,342.0,151.0,1362.0,63.0,47.0,0.0,8.0,227.0,414.0,144.0,38.0,16,31.4,POINT (-87.73068396304134 41.9499925),-87.73068396304134,41.9499925
316,17031161100,1861,808,0,2.0,0.11,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,225.0,450.0,157.0,1486.0,86.0,110.0,0.0,14.0,165.0,301.0,51.0,86.0,16,31.4,POINT (-87.73814486541491 41.9498955),-87.73814486541491,41.9498955
317,17031161200,2930,950,0,0.0,0.0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,969.0,734.0,223.0,1681.0,55.0,203.0,1.0,60.0,930.0,1878.0,103.0,90.0,16,31.4,POINT (-87.73845343278639 41.9425885),-87.73845343278639,41.9425885
318,17031161300,4117,1503,0,47.0,1.14,0,0,0,0,0,1,8.1,0,0,0,0,0,0,0,0,1514.0,971.0,392.0,2639.0,139.0,143.0,6.0,26.0,1164.0,2372.0,355.0,100.0,16,31.4,POINT (-87.73098597084763 41.942685),-87.73098597084763,41.942685
319,17031330100,16735,9751,0,307.0,1.83,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,3573.0,1862.0,1292.0,9110.0,4406.0,2420.0,7.0,23.0,769.0,1015.0,1830.0,1015.0,33,13.0,POINT (-87.61605509065134 41.85889),-87.61605509065134,41.85889
320,17031330200,3806,1821,0,0.0,0.0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,824.0,792.0,540.0,1652.0,1252.0,749.0,0.0,2.0,151.0,148.0,554.0,237.0,33,13.0,POINT (-87.63084888821751 41.860237999999995),-87.63084888821751,41.860237999999995
321,17031350400,389,150,0,0.0,0.0,0,0,0,0,0,1,61.4,0,0,0,0,0,0,0,0,1707.0,132.0,25.0,0.0,377.0,0.0,0.0,8.0,4.0,12.0,487.0,481.0,35,26.2,POINT (-87.62836814145605 41.84192949999999),-87.62836814145605,41.84192949999999
322,17031750500,5936,2082,0,379.0,6.38,0,1,0,0,0,1,24.4,0,1,0,1,0,0,0,0,1987.0,1437.0,1151.0,1160.0,4609.0,19.0,0.0,5.0,143.0,157.0,238.0,226.0,75,46.5,POINT (-87.67125638300037 41.68454799999999),-87.67125638300037,41.68454799999999
323,17031750400,3009,1165,0,0.0,0.0,0,0,0,0,0,0,5.4,0,1,0,1,0,0,0,0,514.0,727.0,304.0,2026.0,875.0,15.0,0.0,4.0,89.0,152.0,29.0,28.0,75,46.5,POINT (-87.68587586024516 41.6844895),-87.68587586024516,41.6844895
324,17031750200,3227,1275,0,16.0,0.5,0,0,0,0,0,0,10.8,0,1,0,1,0,0,0,0,418.0,754.0,392.0,1262.0,1825.0,34.0,0.0,1.0,105.0,117.0,164.0,128.0,75,46.5,POINT (-87.67160038618118 41.695325499999996),-87.67160038618118,41.695325499999996
325,17031420600,2219,816,0,0.0,0.0,0,0,0,0,0,1,48.5,0,0,0,0,0,0,0,0,1422.0,694.0,201.0,22.0,2152.0,4.0,0.0,2.0,39.0,19.0,420.0,415.0,42,46.8,POINT (-87.6132774642274 41.7830165),-87.6132774642274,41.7830165
326,17031420700,3261,1226,0,1.0,0.03,0,0,0,0,0,1,55.3,0,0,0,0,0,0,0,0,2430.0,960.0,349.0,18.0,3205.0,1.0,0.0,4.0,33.0,38.0,478.0,563.0,42,46.8,POINT (-87.610692505282 41.776691),-87.610692505282,41.776691
327,17031420800,2213,802,0,6.0,0.27,0,0,0,0,0,1,26.1,0,0,0,0,0,0,0,0,1151.0,713.0,158.0,51.0,2121.0,4.0,0.0,0.0,37.0,26.0,293.0,377.0,42,46.8,POINT (-87.6034159650728 41.776804),-87.6034159650728,41.776804
328,17031421200,1380,592,0,0.0,0.0,0,0,0,0,0,1,42.8,0,0,0,0,0,0,0,0,662.0,376.0,268.0,3.0,1360.0,0.0,0.0,2.0,15.0,15.0,257.0,256.0,42,46.8,POINT (-87.60841658182176 41.7696845),-87.60841658182176,41.7696845
329,17031430200,4680,2291,0,15.0,0.32,0,1,0,1,1,1,32.6,0,1,0,1,0,0,0,1,3142.0,1162.0,621.0,103.0,4422.0,5.0,0.0,7.0,143.0,96.0,1286.0,1113.0,43,37.4,POINT (-87.58131793101217 41.7697495),-87.58131793101217,41.7697495
330,17031660800,5865,1801,0,0.0,0.0,0,1,0,1,1,1,19.1,0,1,0,1,0,0,0,1,2743.0,1846.0,421.0,838.0,3617.0,14.0,2.0,32.0,1362.0,1915.0,515.0,526.0,66,40.5,POINT (-87.69325085497236 41.773591499999995),-87.69325085497236,41.773591499999995
331,17031660900,4232,1380,0,80.0,1.89,0,1,0,1,1,1,36.0,0,1,0,1,0,0,0,1,3418.0,1298.0,370.0,322.0,3568.0,24.0,0.0,2.0,316.0,430.0,415.0,747.0,66,40.5,POINT (-87.69799519344514 41.768184500000004),-87.69799519344514,41.768184500000004
332,17031661000,5706,1846,0,0.0,0.0,0,0,0,0,0,1,25.9,0,0,0,0,0,0,0,0,3114.0,1600.0,561.0,266.0,5106.0,24.0,0.0,24.0,286.0,424.0,585.0,590.0,66,40.5,POINT (-87.68576912298619 41.762789999999995),-87.68576912298619,41.762789999999995
333,17031661100,6542,1769,0,31.0,0.47,1,1,1,1,1,1,13.8,1,1,1,1,1,0,0,1,2815.0,2145.0,395.0,1993.0,2970.0,42.0,0.0,12.0,1525.0,3081.0,238.0,431.0,66,40.5,POINT (-87.70275190018238 41.76074199999999),-87.70275190018238,41.76074199999999
334,17031670100,1516,401,0,151.0,9.96,0,1,0,1,1,1,27.0,0,1,0,1,0,0,0,1,464.0,462.0,142.0,12.0,1465.0,3.0,0.0,5.0,31.0,32.0,113.0,175.0,67,51.0,POINT (-87.65720900112387 41.79049),-87.65720900112387,41.79049
335,17031670200,1380,390,0,0.0,0.0,0,1,0,1,1,1,51.7,0,1,0,1,0,0,0,1,558.0,469.0,136.0,8.0,1333.0,2.0,0.0,0.0,37.0,34.0,158.0,161.0,67,51.0,POINT (-87.66206395378485 41.7904225),-87.66206395378485,41.7904225
336,17031670300,1411,422,0,44.0,3.12,0,1,0,1,1,1,39.6,0,1,0,1,0,0,0,1,804.0,414.0,138.0,34.0,1322.0,5.0,1.0,1.0,48.0,51.0,168.0,132.0,67,51.0,POINT (-87.66691746259221 41.79036),-87.66691746259221,41.79036
337,17031670400,1956,554,0,0.0,0.0,0,1,0,1,1,1,34.4,0,1,0,1,0,0,0,1,1062.0,599.0,187.0,26.0,1823.0,5.0,0.0,0.0,102.0,130.0,183.0,304.0,67,51.0,POINT (-87.67177046003312 41.790302),-87.67177046003312,41.790302
338,17031222200,1912,895,0,18.0,0.94,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,357.0,318.0,67.0,1622.0,47.0,110.0,0.0,8.0,125.0,278.0,138.0,29.0,22,22.9,POINT (-87.68369824999999 41.915655),-87.68369824999999,41.915655
339,17031222500,1410,478,0,36.0,2.55,0,0,0,0,0,1,22.6,0,0,0,0,0,0,0,0,671.0,313.0,66.0,720.0,128.0,18.0,0.0,15.0,529.0,895.0,78.0,90.0,22,22.9,POINT (-87.69959630716252 41.9158395),-87.69959630716252,41.9158395
340,17031222600,1602,691,0,0.0,0.0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,309.0,303.0,71.0,906.0,199.0,22.0,0.0,25.0,450.0,803.0,129.0,47.0,22,22.9,POINT (-87.70447906657608 41.915657499999995),-87.70447906657608,41.915657499999995
341,17031222700,2235,774,0,26.0,1.16,0,0,0,0,0,1,19.8,0,0,0,0,0,0,0,0,1104.0,638.0,110.0,1154.0,344.0,15.0,0.0,12.0,710.0,1488.0,142.0,134.0,22,22.9,POINT (-87.71019702730257 41.915451499999996),-87.71019702730257,41.915451499999996
342,17031222800,1074,334,0,0.0,0.0,0,0,0,0,0,1,23.8,0,0,0,0,0,0,0,0,479.0,351.0,44.0,415.0,141.0,4.0,0.0,15.0,499.0,829.0,94.0,73.0,22,22.9,POINT (-87.71509399329577 41.915359499999994),-87.71509399329577,41.915359499999994
343,17031222900,1244,349,0,0.0,0.0,0,0,0,0,0,1,11.8,0,0,0,0,0,0,0,0,575.0,398.0,64.0,504.0,101.0,15.0,0.0,15.0,609.0,1068.0,22.0,84.0,22,22.9,POINT (-87.72039233692985 41.9156025),-87.72039233692985,41.9156025
344,17031230100,1623,598,0,0.0,0.0,0,0,0,0,0,1,25.3,0,0,0,0,0,0,0,0,824.0,441.0,79.0,734.0,285.0,24.0,1.0,10.0,569.0,1038.0,121.0,117.0,23,33.5,POINT (-87.70436588269573 41.912042),-87.70436588269573,41.912042
345,17031230200,2107,590,0,48.0,2.28,0,0,0,0,0,1,20.7,0,0,0,0,0,0,0,0,1042.0,664.0,93.0,946.0,266.0,12.0,2.0,18.0,863.0,1684.0,162.0,114.0,23,33.5,POINT (-87.71008490923317 41.91189849999999),-87.71008490923317,41.91189849999999
346,17031230300,1024,275,0,0.0,0.0,0,0,0,0,0,1,19.3,0,0,0,0,0,0,0,0,540.0,334.0,43.0,397.0,90.0,8.0,0.0,4.0,525.0,906.0,60.0,115.0,23,33.5,POINT (-87.71498444057556 41.911835499999995),-87.71498444057556,41.911835499999995
347,17031230400,2609,711,0,0.0,0.0,0,0,0,0,0,1,21.1,0,0,0,0,0,0,0,0,936.0,864.0,152.0,1227.0,164.0,15.0,1.0,42.0,1160.0,2329.0,87.0,164.0,23,33.5,POINT (-87.72150242635658 41.9119295),-87.72150242635658,41.9119295
348,17031170100,1752,994,0,116.0,6.62,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,668.0,125.0,696.0,1557.0,61.0,80.0,0.0,1.0,53.0,176.0,199.0,93.0,17,31.5,POINT (-87.79431444941471 41.956419499999996),-87.79431444941471,41.956419499999996
349,17031170200,3892,1240,0,7.0,0.18,0,0,0,0,0,0,8.1,0,1,0,1,0,0,0,0,711.0,856.0,475.0,3201.0,23.0,162.0,1.0,25.0,480.0,1289.0,73.0,127.0,17,31.5,POINT (-87.78152151278567 41.9493535),-87.78152151278567,41.9493535
350,17031170300,5129,1838,0,4.0,0.08,0,0,0,0,0,0,8.4,0,1,0,1,0,0,0,0,1294.0,1028.0,719.0,4200.0,53.0,216.0,0.0,24.0,636.0,1343.0,145.0,201.0,17,31.5,POINT (-87.79676284510816 41.9490055),-87.79676284510816,41.9490055
351,17031170400,3870,1470,0,0.0,0.0,0,0,0,0,0,0,11.9,0,1,0,1,0,0,0,0,1370.0,731.0,627.0,3331.0,34.0,140.0,1.0,10.0,354.0,740.0,83.0,69.0,17,31.5,POINT (-87.8127750926727 41.948948),-87.8127750926727,41.948948
352,17031170500,4980,1913,0,0.0,0.0,0,0,0,0,1,0,5.9,0,1,0,1,0,0,0,1,899.0,1079.0,690.0,4392.0,42.0,112.0,10.0,19.0,405.0,958.0,104.0,93.0,17,31.5,POINT (-87.82751963229603 41.9521095),-87.82751963229603,41.9521095
353,17031170600,2498,940,0,8.0,0.32,0,0,0,0,0,0,4.8,0,1,0,1,0,0,0,0,461.0,487.0,409.0,2215.0,4.0,99.0,0.0,4.0,176.0,360.0,83.0,60.0,17,31.5,POINT (-87.83072128465788 41.941413),-87.83072128465788,41.941413
354,17031351400,1437,685,0,69.0,4.8,0,1,0,1,1,1,62.9,0,1,0,1,0,0,0,1,1404.0,355.0,172.0,33.0,1363.0,2.0,0.0,13.0,26.0,21.0,474.0,486.0,35,26.2,POINT (-87.62407843055556 41.827386),-87.62407843055556,41.827386
355,17031351500,255,100,0,0.0,0.0,0,1,0,0,0,1,45.7,0,1,0,1,0,0,0,0,492.0,62.0,11.0,36.0,197.0,20.0,0.0,1.0,1.0,3.0,86.0,134.0,35,26.2,POINT (-87.62778301618123 41.82734549999999),-87.62778301618123,41.82734549999999
356,17031380500,752,288,0,0.0,0.0,0,0,0,0,0,1,49.8,0,0,0,0,0,0,0,0,701.0,290.0,38.0,3.0,733.0,0.0,0.0,2.0,14.0,13.0,143.0,215.0,38,34.2,POINT (-87.62779881961305 41.82001749999999),-87.62779881961305,41.82001749999999
357,17031380700,1243,489,0,197.0,15.85,0,0,0,0,0,1,21.6,0,0,0,0,0,0,0,0,432.0,235.0,177.0,29.0,1177.0,3.0,0.0,0.0,34.0,28.0,166.0,159.0,38,34.2,POINT (-87.62376500348083 41.81365149999999),-87.62376500348083,41.81365149999999
358,17031381200,2167,1020,0,0.0,0.0,0,0,0,0,0,1,22.6,0,0,0,0,0,0,0,0,695.0,557.0,223.0,23.0,2071.0,6.0,2.0,1.0,64.0,37.0,429.0,258.0,38,34.2,POINT (-87.61399767580292 41.8085125),-87.61399767580292,41.8085125
359,17031381400,1612,592,0,2.0,0.12,0,1,0,1,1,1,14.9,0,1,0,1,0,0,0,1,817.0,517.0,105.0,11.0,1578.0,0.0,0.0,2.0,21.0,8.0,237.0,203.0,38,34.2,POINT (-87.62210168491453 41.808665),-87.62210168491453,41.808665
360,17031381500,237,109,0,0.0,0.0,0,1,0,0,0,1,49.3,0,1,0,1,0,0,0,0,266.0,62.0,16.0,8.0,220.0,0.0,0.0,0.0,9.0,14.0,56.0,91.0,38,34.2,POINT (-87.62286449133663 41.8102655),-87.62286449133663,41.8102655
361,17031381800,1188,591,0,31.0,2.61,0,1,0,1,1,1,23.4,0,1,0,1,0,0,0,1,493.0,281.0,131.0,33.0,1111.0,2.0,0.0,3.0,39.0,37.0,225.0,167.0,38,34.2,POINT (-87.62119354545453 41.803867999999994),-87.62119354545453,41.803867999999994
362,17031381900,1295,554,0,0.0,0.0,0,0,0,0,0,1,21.0,0,0,0,0,0,0,0,0,443.0,360.0,143.0,62.0,1197.0,7.0,0.0,1.0,28.0,26.0,164.0,190.0,38,34.2,POINT (-87.61388939010989 41.803962),-87.61388939010989,41.803962
363,17031390100,1268,520,0,0.0,0.0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,399.0,368.0,75.0,51.0,1158.0,13.0,2.0,1.0,43.0,29.0,136.0,152.0,39,26.2,POINT (-87.58994690900028 41.8133335),-87.58994690900028,41.8133335
364,17031390200,1840,819,0,6.0,0.33,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,295.0,492.0,101.0,149.0,1555.0,57.0,0.0,3.0,76.0,69.0,109.0,110.0,39,26.2,POINT (-87.5993419630532 41.8132555),-87.5993419630532,41.8132555
365,17031430300,2336,912,0,0.0,0.0,0,0,0,0,0,1,57.7,0,0,0,0,0,0,0,0,1950.0,706.0,186.0,20.0,2218.0,10.0,0.0,7.0,81.0,46.0,481.0,460.0,43,37.4,POINT (-87.58926719011976 41.769619),-87.58926719011976,41.769619
366,17031430400,2892,1062,0,99.0,3.42,0,0,0,0,0,1,39.2,0,0,0,0,0,0,0,0,1501.0,797.0,371.0,28.0,2788.0,1.0,0.0,1.0,74.0,42.0,502.0,429.0,43,37.4,POINT (-87.58977792307692 41.762381999999995),-87.58977792307692,41.762381999999995
367,17031430500,3604,1765,0,4.0,0.11,0,0,0,0,0,1,58.6,0,0,0,0,0,0,0,0,2555.0,881.0,409.0,27.0,3514.0,2.0,1.0,3.0,57.0,50.0,916.0,868.0,43,37.4,POINT (-87.58127099401709 41.764281999999994),-87.58127099401709,41.764281999999994
368,17031430600,1665,747,0,3.0,0.18,0,1,0,1,1,1,18.1,0,1,0,1,0,0,0,1,990.0,353.0,240.0,39.0,1588.0,3.0,0.0,1.0,34.0,26.0,277.0,231.0,43,37.4,POINT (-87.57137397023808 41.764382999999995),-87.57137397023808,41.764382999999995
369,17031430700,2210,1090,0,263.0,11.9,1,1,1,1,1,1,45.0,1,1,1,1,1,0,0,1,1422.0,397.0,383.0,93.0,2029.0,11.0,0.0,7.0,70.0,71.0,581.0,369.0,43,37.4,POINT (-87.563003550738 41.764652),-87.563003550738,41.764652
370,17031430800,1763,757,0,0.0,0.0,0,1,0,1,1,1,27.0,0,1,0,1,0,0,0,1,709.0,391.0,268.0,19.0,1715.0,2.0,0.0,0.0,27.0,31.0,148.0,110.0,43,37.4,POINT (-87.57129685520448 41.76075),-87.57129685520448,41.76075
371,17031430900,1814,748,0,0.0,0.0,0,0,0,0,0,1,28.2,0,0,0,0,0,0,0,0,556.0,448.0,254.0,9.0,1747.0,0.0,0.0,12.0,46.0,33.0,286.0,192.0,43,37.4,POINT (-87.58118342765317 41.760643),-87.58118342765317,41.760643
