Tract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Label,Community Area,Layer,Name,HCSDIAP_2016-2018,HCSDIAP_2016-2018_moe
17031240900,1182,480,0,0.0,0.0,0,0,0,0,0,1,28.9,0,0,0,0,0,0,0,0,395.0,286.0,125.0,539.0,245.0,45.0,0.0,23.0,330.0,647.0,143.0,148.0,"Census Tract 2409, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031241000,2047,708,0,148.0,7.23,0,0,0,0,0,1,28.5,0,0,0,0,0,0,0,0,859.0,518.0,219.0,934.0,574.0,25.0,1.0,19.0,494.0,1092.0,135.0,170.0,"Census Tract 2410, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031241100,3682,1531,0,0.0,0.0,0,0,0,0,0,1,23.4,0,0,0,0,0,0,0,0,1402.0,754.0,128.0,1999.0,699.0,128.0,1.0,41.0,814.0,1420.0,445.0,236.0,"Census Tract 2411, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031241200,1696,789,0,2.0,0.12,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,365.0,239.0,180.0,1214.0,157.0,122.0,0.0,9.0,194.0,399.0,190.0,97.0,"Census Tract 2412, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031241300,1857,775,0,173.0,9.32,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,378.0,231.0,95.0,1440.0,205.0,81.0,0.0,4.0,127.0,252.0,87.0,43.0,"Census Tract 2413, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031241400,4595,2367,0,17.0,0.37,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,1023.0,496.0,335.0,3699.0,339.0,212.0,1.0,12.0,332.0,631.0,662.0,303.0,"Census Tract 2414, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031241500,2872,1369,0,50.0,1.74,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0,501.0,332.0,64.0,2250.0,82.0,152.0,0.0,3.0,385.0,598.0,247.0,58.0,"Census Tract 2415, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031241600,3477,1668,0,6.0,0.17,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,731.0,430.0,87.0,2466.0,116.0,168.0,0.0,27.0,700.0,1051.0,328.0,64.0,"Census Tract 2416, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242000,4565,2154,0,263.0,5.76,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,1329.0,623.0,526.0,2659.0,851.0,157.0,0.0,23.0,875.0,1368.0,532.0,402.0,"Census Tract 2420, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242100,3648,1756,0,0.0,0.0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,460.0,490.0,141.0,2751.0,74.0,177.0,6.0,29.0,611.0,859.0,286.0,87.0,"Census Tract 2421, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242200,3590,1781,0,0.0,0.0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,528.0,448.0,122.0,2823.0,90.0,173.0,0.0,11.0,493.0,763.0,313.0,41.0,"Census Tract 2422, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242300,3240,1680,0,0.0,0.0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,416.0,334.0,195.0,2802.0,64.0,140.0,1.0,16.0,217.0,444.0,167.0,8.0,"Census Tract 2423, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242400,2764,1475,0,9.0,0.33,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,516.0,245.0,267.0,2488.0,42.0,97.0,0.0,3.0,134.0,212.0,203.0,63.0,"Census Tract 2424, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242500,3438,1547,0,5.0,0.15,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,918.0,587.0,251.0,2473.0,165.0,79.0,1.0,10.0,710.0,1268.0,455.0,150.0,"Census Tract 2425, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242600,5831,2502,0,0.0,0.0,0,0,0,0,0,1,17.3,0,0,0,0,0,0,0,0,1996.0,1137.0,458.0,3519.0,692.0,94.0,3.0,44.0,1479.0,2665.0,665.0,319.0,"Census Tract 2426, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242700,2029,702,0,0.0,0.0,0,0,0,0,0,1,20.6,0,0,0,0,0,0,0,0,718.0,589.0,117.0,826.0,609.0,16.0,1.0,7.0,570.0,1014.0,295.0,145.0,"Census Tract 2427, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242800,1436,653,0,2.0,0.14,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,161.0,219.0,142.0,1246.0,33.0,28.0,2.0,1.0,126.0,272.0,90.0,35.0,"Census Tract 2428, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031242900,1670,839,0,4.0,0.24,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,214.0,245.0,146.0,1343.0,28.0,33.0,0.0,3.0,263.0,436.0,103.0,24.0,"Census Tract 2429, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031243000,2204,987,0,0.0,0.0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,520.0,367.0,136.0,1589.0,75.0,77.0,1.0,2.0,460.0,775.0,172.0,45.0,"Census Tract 2430, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031243100,2242,912,0,0.0,0.0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,270.0,431.0,154.0,1396.0,69.0,63.0,2.0,16.0,696.0,1110.0,128.0,98.0,"Census Tract 2431, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031243200,2170,945,0,15.0,0.69,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,347.0,361.0,113.0,1383.0,86.0,76.0,0.0,10.0,615.0,877.0,114.0,41.0,"Census Tract 2432, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031243300,2386,1168,0,0.0,0.0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,411.0,345.0,112.0,1831.0,42.0,95.0,1.0,25.0,392.0,633.0,203.0,24.0,"Census Tract 2433, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031243400,3001,1400,0,1.0,0.03,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,589.0,467.0,173.0,1849.0,209.0,90.0,14.0,29.0,810.0,1167.0,307.0,130.0,"Census Tract 2434, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031243500,2937,1583,0,1.0,0.03,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,770.0,364.0,113.0,2137.0,397.0,204.0,3.0,9.0,187.0,267.0,362.0,121.0,"Census Tract 2435, Cook County, Illinois",24,Community area,West Town,7.0,3.399107143495
17031250200,2669,807,0,0.0,0.0,0,0,0,0,0,1,15.8,0,0,0,0,0,0,0,0,1216.0,727.0,196.0,529.0,1618.0,29.0,2.0,14.0,477.0,972.0,196.0,242.0,"Census Tract 2502, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031250300,4725,1537,0,0.0,0.0,0,0,0,0,0,1,32.8,0,0,0,0,0,0,0,0,3289.0,1402.0,377.0,512.0,3570.0,50.0,0.0,20.0,573.0,1024.0,391.0,461.0,"Census Tract 2503, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031250400,5887,1997,0,0.0,0.0,0,0,0,0,0,1,26.1,0,0,0,0,0,0,0,0,2202.0,1541.0,531.0,353.0,4987.0,9.0,11.0,52.0,475.0,779.0,318.0,278.0,"Census Tract 2504, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031250500,7538,2772,0,0.0,0.0,0,0,0,0,0,0,11.6,0,1,0,1,0,0,0,0,1829.0,1729.0,902.0,3835.0,2361.0,254.0,1.0,27.0,1060.0,1878.0,361.0,394.0,"Census Tract 2505, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031250600,4422,1303,0,0.0,0.0,0,1,0,0,0,1,15.3,0,1,0,1,0,0,0,0,1937.0,1155.0,478.0,130.0,3999.0,28.0,0.0,6.0,259.0,337.0,222.0,345.0,"Census Tract 2506, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031250700,6098,2052,0,0.0,0.0,0,1,0,1,1,1,17.7,0,1,0,1,0,0,0,1,2268.0,1546.0,599.0,197.0,5719.0,13.0,0.0,4.0,165.0,348.0,548.0,694.0,"Census Tract 2507, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031250800,2488,763,0,0.0,0.0,0,1,0,0,0,1,33.2,0,1,0,1,0,0,0,0,1439.0,683.0,259.0,110.0,2064.0,21.0,1.0,8.0,284.0,393.0,161.0,256.0,"Census Tract 2508, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251000,1181,351,0,0.0,0.0,0,1,0,0,0,1,19.1,0,1,0,1,0,0,0,0,495.0,390.0,97.0,28.0,1072.0,0.0,0.0,11.0,70.0,100.0,97.0,117.0,"Census Tract 2510, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251100,4302,1498,0,17.0,0.4,0,1,0,1,1,1,41.6,0,1,0,1,0,0,0,1,2819.0,1195.0,577.0,82.0,4038.0,9.0,0.0,20.0,153.0,215.0,677.0,653.0,"Census Tract 2511, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251200,4196,1164,0,0.0,0.0,0,1,0,1,1,1,23.9,0,1,0,1,0,0,0,1,2518.0,1165.0,493.0,120.0,3892.0,1.0,0.0,2.0,181.0,276.0,196.0,387.0,"Census Tract 2512, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251300,4921,1625,0,13.0,0.26,0,1,0,1,1,1,23.4,0,1,0,1,0,0,0,1,2256.0,1381.0,506.0,114.0,4601.0,5.0,0.0,11.0,190.0,252.0,434.0,541.0,"Census Tract 2513, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251400,3983,1526,0,59.0,1.48,0,1,0,1,1,1,21.9,0,1,0,1,0,0,0,1,1743.0,1006.0,540.0,205.0,3641.0,10.0,1.0,5.0,121.0,140.0,790.0,514.0,"Census Tract 2514, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251500,4784,1391,0,320.0,6.69,0,1,0,1,1,1,45.4,0,1,0,1,0,0,0,1,2951.0,1393.0,459.0,97.0,4559.0,19.0,0.0,5.0,104.0,107.0,652.0,630.0,"Census Tract 2515, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251600,3649,1109,0,20.0,0.55,0,1,0,1,1,1,32.6,0,1,0,1,0,0,0,1,2932.0,1084.0,430.0,53.0,3501.0,1.0,0.0,11.0,83.0,135.0,304.0,680.0,"Census Tract 2516, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251700,1495,411,0,6.0,0.4,0,1,0,0,0,1,19.3,0,1,0,1,0,0,0,0,581.0,463.0,138.0,56.0,1344.0,3.0,0.0,2.0,90.0,145.0,83.0,157.0,"Census Tract 2517, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251800,5112,1697,0,18.0,0.35,0,0,0,0,0,1,35.8,0,0,0,0,0,0,0,0,3785.0,1608.0,526.0,25.0,4998.0,0.0,1.0,13.0,75.0,91.0,702.0,799.0,"Census Tract 2518, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031251900,5731,1838,0,257.0,4.48,0,0,0,0,0,1,48.5,0,0,0,0,0,0,0,0,2982.0,1748.0,433.0,104.0,5507.0,8.0,1.0,9.0,102.0,137.0,882.0,664.0,"Census Tract 2519, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031252000,5719,2298,0,189.0,3.3,0,0,0,0,0,1,33.5,0,0,0,0,0,0,0,0,3147.0,1518.0,623.0,102.0,5509.0,7.0,2.0,9.0,90.0,103.0,1265.0,882.0,"Census Tract 2520, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031252101,1370,575,0,5.0,0.36,0,0,0,0,0,1,34.3,0,0,0,0,0,0,0,0,767.0,320.0,214.0,29.0,1306.0,4.0,0.0,0.0,31.0,20.0,304.0,188.0,"Census Tract 2521.01, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031252102,6438,2137,0,0.0,0.0,0,0,0,0,0,1,32.5,0,0,0,0,0,0,0,0,4332.0,1831.0,744.0,29.0,6294.0,1.0,1.0,24.0,89.0,42.0,639.0,678.0,"Census Tract 2521.02, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031252201,2953,970,0,346.0,11.72,0,0,0,0,0,1,30.8,0,0,0,0,0,0,0,0,1465.0,640.0,559.0,71.0,2853.0,1.0,0.0,8.0,20.0,37.0,325.0,347.0,"Census Tract 2522.01, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031252202,4609,1585,0,51.0,1.11,0,0,0,0,0,1,38.9,0,0,0,0,0,0,0,0,3369.0,1343.0,535.0,31.0,4509.0,6.0,0.0,1.0,62.0,61.0,623.0,796.0,"Census Tract 2522.02, Cook County, Illinois",25,Community area,Austin,12.4,3.31517857069
17031260100,1248,594,0,0.0,0.0,0,0,0,0,0,1,50.8,0,0,0,0,0,0,0,0,770.0,308.0,170.0,21.0,1181.0,1.0,0.0,5.0,40.0,49.0,365.0,267.0,"Census Tract 2601, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260200,1136,322,0,14.0,1.23,0,0,0,0,0,1,31.1,0,0,0,0,0,0,0,0,713.0,370.0,98.0,22.0,1089.0,0.0,0.0,4.0,21.0,26.0,125.0,137.0,"Census Tract 2602, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260300,1564,523,0,5.0,0.32,0,0,0,0,0,1,37.4,0,0,0,0,0,0,0,0,1040.0,495.0,173.0,14.0,1521.0,0.0,0.0,5.0,24.0,37.0,227.0,272.0,"Census Tract 2603, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260400,1271,410,0,0.0,0.0,0,0,0,0,0,1,31.2,0,0,0,0,0,0,0,0,855.0,370.0,139.0,8.0,1219.0,0.0,0.0,0.0,44.0,51.0,121.0,212.0,"Census Tract 2604, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260500,1934,593,0,16.0,0.83,0,0,0,0,0,1,49.2,0,0,0,0,0,0,0,0,1104.0,611.0,161.0,11.0,1897.0,0.0,0.0,1.0,25.0,12.0,284.0,263.0,"Census Tract 2605, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260600,2478,745,0,0.0,0.0,0,0,0,0,0,1,51.9,0,0,0,0,0,0,0,0,1493.0,799.0,262.0,26.0,2395.0,1.0,0.0,0.0,56.0,38.0,190.0,275.0,"Census Tract 2606, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260700,2032,609,0,0.0,0.0,0,0,0,0,0,1,52.2,0,0,0,0,0,0,0,0,1421.0,649.0,185.0,16.0,1982.0,1.0,0.0,3.0,30.0,21.0,277.0,340.0,"Census Tract 2607, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260800,2539,888,0,0.0,0.0,0,0,0,0,0,1,49.6,0,0,0,0,0,0,0,0,1742.0,757.0,240.0,56.0,2427.0,5.0,0.0,7.0,44.0,60.0,500.0,476.0,"Census Tract 2608, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031260900,1480,424,0,97.0,6.55,0,0,0,0,0,1,30.7,0,0,0,0,0,0,0,0,1019.0,551.0,105.0,20.0,1446.0,0.0,0.0,5.0,9.0,28.0,100.0,194.0,"Census Tract 2609, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031261000,2319,767,0,0.0,0.0,0,0,0,0,0,1,28.5,0,0,0,0,0,0,0,0,1435.0,665.0,268.0,8.0,2291.0,3.0,1.0,2.0,14.0,26.0,189.0,316.0,"Census Tract 2610, Cook County, Illinois",26,Community area,West Garfield Park,16.1,7.97321428652
17031270500,1689,577,0,145.0,8.58,0,0,0,0,0,1,50.6,0,0,0,0,0,0,0,0,1078.0,495.0,201.0,21.0,1638.0,1.0,0.0,6.0,23.0,41.0,411.0,418.0,"Census Tract 2705, Cook County, Illinois",27,Community area,East Garfield Park,10.9,5.833035713715
17031271200,1170,349,0,63.0,5.38,0,1,0,1,1,1,37.5,0,1,0,1,0,0,0,1,824.0,355.0,110.0,40.0,1107.0,2.0,0.0,0.0,21.0,31.0,186.0,213.0,"Census Tract 2712, Cook County, Illinois",27,Community area,East Garfield Park,10.9,5.833035713715
17031271300,1045,351,0,0.0,0.0,0,1,0,1,1,1,59.3,0,1,0,1,0,0,0,1,917.0,358.0,84.0,13.0,1013.0,0.0,0.0,4.0,15.0,22.0,159.0,167.0,"Census Tract 2713, Cook County, Illinois",27,Community area,East Garfield Park,10.9,5.833035713715
17031271400,1527,527,0,36.0,2.36,0,1,0,1,1,1,47.2,0,1,0,1,0,0,0,1,917.0,452.0,129.0,42.0,1451.0,5.0,1.0,7.0,21.0,27.0,178.0,220.0,"Census Tract 2714, Cook County, Illinois",27,Community area,East Garfield Park,10.9,5.833035713715
17031271500,1397,461,0,0.0,0.0,0,0,0,0,0,1,34.6,0,0,0,0,0,0,0,0,1027.0,401.0,108.0,21.0,1345.0,1.0,0.0,1.0,29.0,28.0,174.0,217.0,"Census Tract 2715, Cook County, Illinois",27,Community area,East Garfield Park,10.9,5.833035713715
17031271800,970,318,0,0.0,0.0,0,0,0,0,0,1,72.2,0,0,0,0,0,0,0,0,700.0,324.0,73.0,19.0,933.0,0.0,0.0,0.0,18.0,17.0,145.0,120.0,"Census Tract 2718, Cook County, Illinois",27,Community area,East Garfield Park,10.9,5.833035713715
17031280100,4872,3116,0,18.0,0.37,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,678.0,263.0,120.0,3745.0,225.0,728.0,0.0,8.0,166.0,255.0,1364.0,50.0,"Census Tract 2801, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031280400,1366,500,0,113.0,8.27,0,0,0,0,0,1,36.8,0,0,0,0,0,0,0,0,1177.0,395.0,67.0,120.0,1163.0,30.0,2.0,7.0,44.0,67.0,207.0,308.0,"Census Tract 2804, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031280800,755,291,0,14.0,1.85,0,0,0,0,0,1,30.3,0,0,0,0,0,0,0,0,497.0,237.0,123.0,29.0,709.0,1.0,0.0,1.0,15.0,26.0,184.0,185.0,"Census Tract 2808, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031280900,942,318,0,0.0,0.0,0,0,0,0,0,1,56.3,0,0,0,0,0,0,0,0,710.0,391.0,37.0,57.0,839.0,23.0,0.0,2.0,21.0,32.0,178.0,198.0,"Census Tract 2809, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031281900,4844,3137,0,0.0,0.0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,1357.0,211.0,111.0,2691.0,397.0,1451.0,4.0,16.0,285.0,287.0,1894.0,0.0,"Census Tract 2819, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031282700,2349,893,0,0.0,0.0,0,1,0,1,1,1,22.2,0,1,0,1,0,0,0,1,870.0,585.0,107.0,632.0,1057.0,204.0,0.0,10.0,446.0,616.0,109.0,115.0,"Census Tract 2827, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031282800,1691,694,0,0.0,0.0,0,1,0,1,1,1,21.1,0,1,0,1,0,0,0,1,638.0,298.0,104.0,858.0,324.0,200.0,0.0,9.0,300.0,599.0,132.0,71.0,"Census Tract 2828, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031283100,2703,1272,0,0.0,0.0,0,0,0,0,0,1,35.7,0,0,0,0,0,0,0,0,1756.0,419.0,243.0,973.0,922.0,675.0,2.0,7.0,124.0,176.0,532.0,183.0,"Census Tract 2831, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031283200,1664,688,0,0.0,0.0,0,0,0,0,0,1,21.1,0,0,0,0,0,0,0,0,525.0,376.0,77.0,744.0,615.0,200.0,0.0,6.0,99.0,130.0,184.0,154.0,"Census Tract 2832, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031283800,3688,1631,0,193.0,5.23,0,1,0,1,1,1,21.8,0,1,0,1,0,0,0,1,1194.0,697.0,445.0,1222.0,1854.0,351.0,8.0,5.0,248.0,350.0,313.0,385.0,"Census Tract 2838, Cook County, Illinois",28,Community area,Near West Side,7.0,3.23124999953
17031290900,4530,1460,0,0.0,0.0,0,1,0,1,1,1,44.1,0,1,0,1,0,0,0,1,2596.0,1522.0,386.0,85.0,4340.0,0.0,0.0,7.0,98.0,127.0,422.0,615.0,"Census Tract 2909, Cook County, Illinois",29,Community area,North Lawndale,9.0,4.1125
17031291200,2240,708,0,0.0,0.0,0,0,0,0,0,1,45.3,0,0,0,0,0,0,0,0,1789.0,837.0,113.0,26.0,2190.0,4.0,0.0,1.0,19.0,40.0,448.0,457.0,"Census Tract 2912, Cook County, Illinois",29,Community area,North Lawndale,9.0,4.1125
17031291600,1055,325,0,0.0,0.0,0,0,0,0,0,1,19.7,0,0,0,0,0,0,0,0,539.0,339.0,53.0,327.0,262.0,21.0,0.0,12.0,433.0,737.0,42.0,41.0,"Census Tract 2916, Cook County, Illinois",29,Community area,North Lawndale,9.0,4.1125
17031292200,2961,964,0,0.0,0.0,0,0,0,0,0,1,48.2,0,0,0,0,0,0,0,0,1577.0,959.0,257.0,67.0,2790.0,6.0,0.0,2.0,96.0,87.0,394.0,522.0,"Census Tract 2922, Cook County, Illinois",29,Community area,North Lawndale,9.0,4.1125
17031292400,2268,732,0,3.0,0.13,0,0,0,0,0,1,38.4,0,0,0,0,0,0,0,0,1287.0,749.0,192.0,40.0,2186.0,3.0,0.0,1.0,38.0,51.0,260.0,215.0,"Census Tract 2924, Cook County, Illinois",29,Community area,North Lawndale,9.0,4.1125
17031292500,4140,1392,0,0.0,0.0,0,1,0,1,1,1,27.7,0,1,0,1,0,0,0,1,2081.0,1251.0,503.0,37.0,3984.0,3.0,4.0,8.0,104.0,100.0,574.0,639.0,"Census Tract 2925, Cook County, Illinois",29,Community area,North Lawndale,9.0,4.1125
17031300500,3257,860,0,0.0,0.0,0,0,0,0,0,1,20.7,0,0,0,0,0,0,0,0,1885.0,1004.0,159.0,1203.0,358.0,10.0,0.0,35.0,1651.0,2815.0,207.0,197.0,"Census Tract 3005, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031300600,3212,831,0,99.0,3.08,0,0,0,0,0,1,24.7,0,0,0,0,0,0,0,0,1466.0,1042.0,233.0,1215.0,612.0,14.0,0.0,49.0,1322.0,2485.0,167.0,211.0,"Census Tract 3006, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031300700,5194,1311,0,0.0,0.0,0,0,0,0,0,1,32.7,0,0,0,0,0,0,0,0,3232.0,1879.0,230.0,1876.0,175.0,7.0,0.0,51.0,3085.0,4930.0,380.0,391.0,"Census Tract 3007, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031300800,4610,1193,0,0.0,0.0,0,0,0,0,0,1,42.0,0,0,0,0,0,0,0,0,2958.0,1675.0,228.0,1756.0,117.0,4.0,0.0,59.0,2674.0,4416.0,262.0,553.0,"Census Tract 3008, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031300900,5050,1315,0,12.0,0.24,0,0,0,0,0,1,37.2,0,0,0,0,0,0,0,0,3124.0,1887.0,212.0,2153.0,99.0,2.0,0.0,71.0,2725.0,4876.0,256.0,445.0,"Census Tract 3009, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301100,2617,730,0,0.0,0.0,0,0,0,0,0,1,31.7,0,0,0,0,0,0,0,0,1639.0,922.0,152.0,1165.0,124.0,9.0,1.0,31.0,1287.0,2369.0,215.0,272.0,"Census Tract 3011, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301200,4012,1112,0,20.0,0.5,0,0,0,0,0,1,34.5,0,0,0,0,0,0,0,0,2714.0,1331.0,233.0,1691.0,236.0,4.0,0.0,34.0,2047.0,3642.0,248.0,512.0,"Census Tract 3012, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301600,4654,1202,0,8.0,0.17,0,0,0,0,0,1,32.8,0,0,0,0,0,0,0,0,3078.0,1542.0,268.0,2141.0,42.0,0.0,0.0,99.0,2372.0,4557.0,197.0,485.0,"Census Tract 3016, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301701,4381,1136,0,0.0,0.0,0,0,0,0,0,1,35.2,0,0,0,0,0,0,0,0,2534.0,1345.0,254.0,2199.0,36.0,7.0,0.0,50.0,2089.0,4323.0,265.0,414.0,"Census Tract 3017.01, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301702,4045,1011,0,0.0,0.0,0,1,0,0,0,1,20.2,0,1,0,1,0,0,0,0,3091.0,1418.0,181.0,2113.0,15.0,7.0,3.0,86.0,1821.0,3936.0,194.0,264.0,"Census Tract 3017.02, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301801,4005,1032,0,4.0,0.1,0,0,0,0,0,1,23.1,0,0,0,0,0,0,0,0,2146.0,1365.0,217.0,1789.0,53.0,12.0,0.0,55.0,2096.0,3887.0,91.0,351.0,"Census Tract 3018.01, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301802,3518,925,0,1.0,0.03,0,0,0,0,0,1,24.3,0,0,0,0,0,0,0,0,2459.0,1140.0,186.0,1549.0,76.0,13.0,0.0,51.0,1829.0,3403.0,157.0,269.0,"Census Tract 3018.02, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031301803,5357,1326,0,0.0,0.0,0,0,0,0,0,1,28.3,0,0,0,0,0,0,0,0,2955.0,1867.0,268.0,2653.0,40.0,8.0,1.0,53.0,2602.0,5236.0,279.0,459.0,"Census Tract 3018.03, Cook County, Illinois",30,Community area,South Lawndale,12.2,4.783928570925
17031310200,1336,572,0,60.0,4.49,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,500.0,231.0,101.0,782.0,88.0,39.0,0.0,21.0,406.0,794.0,141.0,59.0,"Census Tract 3102, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
17031310300,1697,644,0,0.0,0.0,0,1,0,0,0,1,21.5,0,1,0,1,0,0,0,0,819.0,386.0,116.0,830.0,69.0,59.0,3.0,30.0,706.0,1147.0,205.0,136.0,"Census Tract 3103, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
17031310400,1332,527,0,0.0,0.0,0,0,0,0,1,0,10.8,0,1,0,1,0,0,0,1,463.0,332.0,101.0,668.0,74.0,31.0,0.0,26.0,533.0,991.0,155.0,41.0,"Census Tract 3104, Cook County, Illinois",31,Community area,Lower West Side,11.6,6.6723214286050005
